txn_id,txn_date,account_id,rep_id,division,sku_id,supplier_id,cases_sold,discount_pct,revenue_usd,channel
342,2024-12-21,152,11,Spirits Division,2012,6,25,3.0,5820.0,On-Premise
343,2025-12-27,86,7,Fairfield County,2015,4,2,0.0,456.0,On-Premise
344,2024-03-07,63,4,South Division,2006,15,8,0.0,3264.0,On-Premise
345,2025-07-17,76,3,South Division,2011,5,8,0.0,3648.0,On-Premise
346,2025-07-09,182,15,Spirits Division,1009,3,14,0.0,1176.0,Off-Premise
347,2024-10-24,75,3,South Division,2006,15,7,0.0,2856.0,Off-Premise
348,2024-11-03,51,13,South Division,2009,4,4,0.0,1152.0,On-Premise
349,2024-06-10,178,15,Spirits Division,2015,4,8,0.0,1824.0,Off-Premise
350,2025-12-29,124,8,Worldwide Wines,2012,6,1,0.0,240.0,Off-Premise
351,2025-12-27,120,7,Fairfield County,1007,10,1,0.0,264.0,On-Premise
352,2025-12-18,158,11,Spirits Division,1005,13,3,0.0,468.0,Off-Premise
353,2025-10-15,28,12,North Division,2005,8,2,0.0,840.0,On-Premise
354,2024-06-27,94,5,Fairfield County,1007,10,9,0.0,2376.0,Off-Premise
355,2025-01-05,57,3,South Division,2004,7,7,0.0,2520.0,On-Premise
356,2025-06-04,37,12,North Division,1008,2,14,0.0,1008.0,Off-Premise
357,2024-08-17,35,12,North Division,2003,7,5,0.0,1320.0,On-Premise
358,2024-05-04,184,10,Spirits Division,1009,3,1,0.0,84.0,On-Premise
359,2024-07-24,18,12,North Division,2003,7,14,5.0,3511.2,Off-Premise
360,2024-05-22,69,3,South Division,2008,6,3,0.0,504.0,On-Premise
361,2024-08-30,79,3,South Division,2007,14,11,0.0,2112.0,On-Premise
362,2025-05-20,28,12,North Division,1006,9,22,7.0,2618.88,On-Premise
363,2024-01-27,172,11,Spirits Division,1009,3,1,0.0,84.0,On-Premise
364,2025-01-04,108,6,Fairfield County,2011,5,2,0.0,912.0,On-Premise
365,2025-07-21,5,12,North Division,2010,5,6,0.0,1872.0,On-Premise
366,2025-08-09,142,9,Worldwide Wines,2013,5,1,5.0,262.2,On-Premise
367,2025-01-12,183,11,Spirits Division,2004,7,8,0.0,2880.0,On-Premise
368,2025-04-23,135,14,Worldwide Wines,2003,7,6,5.0,1504.8,On-Premise
369,2025-07-18,77,3,South Division,1008,2,7,0.0,504.0,Off-Premise
370,2024-05-12,86,7,Fairfield County,2006,15,1,5.0,387.6,On-Premise
371,2025-09-18,129,8,Worldwide Wines,1001,1,10,5.0,1140.0,Off-Premise
372,2024-03-29,64,4,South Division,2013,5,15,0.0,4140.0,On-Premise
373,2024-03-08,11,1,North Division,2015,4,17,0.0,3876.0,Off-Premise
374,2024-11-12,131,14,Worldwide Wines,1002,11,7,0.0,1008.0,Off-Premise
375,2025-02-11,183,11,Spirits Division,1010,2,1,0.0,88.0,On-Premise
376,2025-05-05,1,1,North Division,2003,7,1,0.0,264.0,On-Premise
377,2025-06-22,35,12,North Division,2013,5,8,0.0,2208.0,On-Premise
378,2025-02-24,44,13,South Division,2007,14,1,0.0,192.0,Off-Premise
379,2025-02-23,13,1,North Division,2011,5,3,0.0,1368.0,Off-Premise
380,2025-08-11,8,1,North Division,1001,1,1,0.0,120.0,On-Premise
381,2024-03-16,184,10,Spirits Division,1002,11,1,0.0,144.0,On-Premise
382,2024-05-08,145,9,Worldwide Wines,2014,5,9,0.0,2700.0,On-Premise
383,2024-11-20,103,5,Fairfield County,1004,12,1,5.0,205.2,On-Premise
384,2025-10-19,72,3,South Division,1010,2,5,0.0,440.0,Off-Premise
385,2024-03-16,26,2,North Division,2006,15,3,0.0,1224.0,Off-Premise
386,2025-04-05,159,15,Spirits Division,1004,12,7,0.0,1512.0,Off-Premise
387,2025-04-22,122,8,Worldwide Wines,1001,1,1,0.0,120.0,On-Premise
388,2025-11-27,166,11,Spirits Division,1003,1,10,5.0,1254.0,Off-Premise
389,2025-06-13,131,14,Worldwide Wines,2013,5,4,5.0,1048.8,Off-Premise
390,2024-12-18,124,8,Worldwide Wines,2015,4,1,0.0,228.0,Off-Premise
391,2024-05-11,47,3,South Division,2010,5,9,3.0,2723.76,On-Premise
392,2025-07-18,131,14,Worldwide Wines,1002,11,5,0.0,720.0,Off-Premise
393,2025-10-17,85,6,Fairfield County,2011,5,6,0.0,2736.0,Off-Premise
394,2025-08-24,13,1,North Division,2013,5,5,0.0,1380.0,Off-Premise
395,2024-07-05,1,1,North Division,1007,10,4,0.0,1056.0,On-Premise
396,2024-05-12,162,15,Spirits Division,2002,5,6,0.0,1440.0,On-Premise
397,2025-03-19,21,1,North Division,2008,6,1,0.0,168.0,On-Premise
398,2025-05-29,50,13,South Division,2003,7,2,0.0,528.0,On-Premise
399,2024-02-26,185,10,Spirits Division,2007,14,1,0.0,192.0,On-Premise
400,2024-05-07,185,10,Spirits Division,2013,5,7,10.0,1738.8,On-Premise
401,2025-06-14,128,8,Worldwide Wines,1006,9,1,0.0,128.0,Off-Premise
402,2024-06-05,110,7,Fairfield County,2001,4,14,0.0,4200.0,On-Premise
403,2024-11-07,57,3,South Division,2012,6,9,0.0,2160.0,On-Premise
404,2024-06-17,108,6,Fairfield County,2008,6,2,0.0,336.0,On-Premise
405,2024-06-14,9,1,North Division,1006,9,5,5.0,608.0,Off-Premise
406,2024-11-26,172,11,Spirits Division,2006,15,5,0.0,2040.0,On-Premise
407,2025-12-27,22,1,North Division,1007,10,3,0.0,792.0,On-Premise
408,2024-08-18,62,3,South Division,1002,11,15,0.0,2160.0,Off-Premise
409,2024-12-20,73,13,South Division,2011,5,3,0.0,1368.0,Off-Premise
410,2025-06-15,32,2,North Division,1006,9,2,0.0,256.0,On-Premise
411,2024-10-17,156,10,Spirits Division,1007,10,7,0.0,1848.0,Off-Premise
412,2024-03-21,75,3,South Division,2008,6,1,0.0,168.0,Off-Premise
413,2024-09-13,49,3,South Division,2013,5,5,0.0,1380.0,On-Premise
414,2024-07-20,20,12,North Division,2008,6,1,5.0,159.6,On-Premise
415,2025-10-12,169,15,Spirits Division,1001,1,2,0.0,240.0,Off-Premise
416,2025-07-18,185,10,Spirits Division,2009,4,6,0.0,1728.0,On-Premise
417,2024-10-08,149,15,Spirits Division,2009,4,11,0.0,3168.0,On-Premise
418,2024-05-08,184,10,Spirits Division,1009,3,1,0.0,84.0,On-Premise
419,2025-10-02,106,5,Fairfield County,1002,11,6,0.0,864.0,On-Premise
420,2024-11-06,21,1,North Division,1001,1,3,3.0,349.2,On-Premise
421,2025-09-21,146,15,Spirits Division,1002,11,3,0.0,432.0,On-Premise
422,2025-06-30,181,15,Spirits Division,2012,6,3,0.0,720.0,On-Premise
423,2024-04-05,15,1,North Division,2008,6,1,0.0,168.0,On-Premise
424,2025-05-29,46,3,South Division,1009,3,1,0.0,84.0,Off-Premise
425,2025-10-18,10,2,North Division,1007,10,1,0.0,264.0,Off-Premise
426,2024-06-21,72,3,South Division,2011,5,1,0.0,456.0,Off-Premise
427,2025-08-29,117,6,Fairfield County,1003,1,2,0.0,264.0,On-Premise
428,2025-08-17,137,8,Worldwide Wines,1002,11,1,5.0,136.8,On-Premise
429,2024-06-06,95,6,Fairfield County,1008,2,14,0.0,1008.0,On-Premise
430,2024-06-24,46,3,South Division,2014,5,1,0.0,300.0,Off-Premise
431,2025-11-05,115,7,Fairfield County,2001,4,3,3.0,873.0,Off-Premise
432,2025-10-01,65,13,South Division,1009,3,1,0.0,84.0,Off-Premise
433,2025-09-11,6,12,North Division,1010,2,9,0.0,792.0,Off-Premise
434,2024-12-11,133,8,Worldwide Wines,2012,6,8,0.0,1920.0,On-Premise
435,2025-07-31,51,13,South Division,1010,2,7,0.0,616.0,On-Premise
436,2024-02-12,18,12,North Division,2013,5,11,3.0,2944.92,Off-Premise
437,2024-01-30,55,13,South Division,2013,5,1,0.0,276.0,Off-Premise
438,2024-03-24,173,15,Spirits Division,2002,5,3,0.0,720.0,Off-Premise
439,2024-02-16,68,4,South Division,2009,4,2,5.0,547.2,Off-Premise
440,2025-10-18,90,5,Fairfield County,2009,4,4,0.0,1152.0,On-Premise
441,2025-08-13,115,7,Fairfield County,2005,8,5,0.0,2100.0,Off-Premise
442,2024-09-28,145,9,Worldwide Wines,2005,8,1,0.0,420.0,On-Premise
443,2025-10-28,159,15,Spirits Division,2011,5,1,0.0,456.0,Off-Premise
444,2024-08-03,124,8,Worldwide Wines,2014,5,1,0.0,300.0,Off-Premise
445,2025-08-08,76,3,South Division,1004,12,14,0.0,3024.0,On-Premise
446,2025-03-02,90,5,Fairfield County,2013,5,6,0.0,1656.0,On-Premise
447,2025-09-24,125,14,Worldwide Wines,2009,4,1,0.0,288.0,On-Premise
448,2025-10-16,96,5,Fairfield County,1006,9,6,0.0,768.0,On-Premise
449,2024-02-01,107,6,Fairfield County,2003,7,1,0.0,264.0,Off-Premise
450,2025-05-24,164,15,Spirits Division,2013,5,1,10.0,248.4,On-Premise
451,2025-10-04,84,5,Fairfield County,1004,12,3,0.0,648.0,Off-Premise
452,2025-07-12,37,12,North Division,1010,2,19,0.0,1672.0,Off-Premise
453,2024-10-23,158,11,Spirits Division,1009,3,3,3.0,244.44,Off-Premise
454,2025-10-19,147,11,Spirits Division,2003,7,12,5.0,3009.6,On-Premise
455,2024-11-05,18,12,North Division,1004,12,7,3.0,1466.64,Off-Premise
456,2025-05-09,163,15,Spirits Division,2014,5,1,7.0,279.0,On-Premise
457,2024-09-07,121,14,Worldwide Wines,2002,5,7,0.0,1680.0,On-Premise
458,2025-12-02,74,3,South Division,2007,14,1,0.0,192.0,On-Premise
459,2025-02-19,163,15,Spirits Division,1003,1,1,0.0,132.0,On-Premise
460,2024-10-31,113,6,Fairfield County,1008,2,2,0.0,144.0,Off-Premise
461,2025-04-09,60,3,South Division,2014,5,4,0.0,1200.0,On-Premise
462,2024-03-15,55,13,South Division,2006,15,4,0.0,1632.0,Off-Premise
463,2025-12-06,99,7,Fairfield County,2012,6,6,0.0,1440.0,On-Premise
464,2024-03-02,166,11,Spirits Division,1008,2,3,0.0,216.0,Off-Premise
465,2024-06-10,22,1,North Division,2012,6,5,0.0,1200.0,On-Premise
466,2025-03-26,51,13,South Division,2010,5,2,5.0,592.8,On-Premise
467,2025-03-01,30,12,North Division,1002,11,5,0.0,720.0,Off-Premise
468,2025-05-10,59,3,South Division,2005,8,9,0.0,3780.0,On-Premise
469,2025-04-20,129,8,Worldwide Wines,2003,7,2,3.0,512.16,Off-Premise
470,2024-07-27,117,6,Fairfield County,1007,10,4,0.0,1056.0,On-Premise
471,2024-12-14,61,3,South Division,1001,1,8,0.0,960.0,On-Premise
472,2025-09-13,22,1,North Division,1010,2,2,0.0,176.0,On-Premise
473,2024-05-27,75,3,South Division,2001,4,5,0.0,1500.0,Off-Premise
474,2024-11-16,149,15,Spirits Division,1002,11,7,0.0,1008.0,On-Premise
475,2024-11-22,112,5,Fairfield County,2008,6,7,7.0,1093.68,Off-Premise
476,2024-12-19,54,4,South Division,2015,4,16,10.0,3283.2,Off-Premise
477,2025-02-12,32,2,North Division,1008,2,11,0.0,792.0,On-Premise
478,2024-05-13,101,6,Fairfield County,1010,2,1,0.0,88.0,On-Premise
479,2025-01-14,57,3,South Division,2010,5,1,0.0,312.0,On-Premise
480,2025-06-11,125,14,Worldwide Wines,2014,5,2,0.0,600.0,On-Premise
481,2025-07-29,87,5,Fairfield County,2004,7,3,0.0,1080.0,On-Premise
482,2024-04-18,16,2,North Division,2009,4,8,3.0,2234.88,Off-Premise
483,2024-11-22,3,1,North Division,2003,7,4,0.0,1056.0,Off-Premise
484,2024-09-04,22,1,North Division,2014,5,1,0.0,300.0,On-Premise
485,2025-04-22,138,8,Worldwide Wines,2015,4,5,0.0,1140.0,Off-Premise
486,2024-05-05,65,13,South Division,1004,12,12,0.0,2592.0,Off-Premise
487,2024-09-30,144,14,Worldwide Wines,1002,11,1,0.0,144.0,On-Premise
488,2025-04-05,152,11,Spirits Division,2006,15,1,0.0,408.0,On-Premise
489,2024-09-10,49,3,South Division,2004,7,1,0.0,360.0,On-Premise
490,2024-05-24,166,11,Spirits Division,2005,8,1,5.0,399.0,Off-Premise
491,2024-04-09,15,1,North Division,1009,3,1,0.0,84.0,On-Premise
492,2024-02-21,119,7,Fairfield County,1002,11,9,3.0,1257.12,Off-Premise
493,2024-10-24,11,1,North Division,2012,6,10,0.0,2400.0,Off-Premise
494,2025-01-28,24,2,North Division,2006,15,3,5.0,1162.8,On-Premise
495,2025-09-22,149,15,Spirits Division,1001,1,3,0.0,360.0,On-Premise
496,2025-03-04,86,7,Fairfield County,2001,4,2,10.0,540.0,On-Premise
497,2024-09-11,162,15,Spirits Division,2012,6,2,0.0,480.0,On-Premise
498,2024-06-12,65,13,South Division,2015,4,7,3.0,1548.12,Off-Premise
499,2024-12-01,162,15,Spirits Division,2010,5,1,10.0,280.8,On-Premise
500,2025-08-14,99,7,Fairfield County,2003,7,6,0.0,1584.0,On-Premise
501,2024-11-16,113,6,Fairfield County,1010,2,1,0.0,88.0,Off-Premise
502,2024-07-13,184,10,Spirits Division,2006,15,1,0.0,408.0,On-Premise
503,2024-06-12,168,11,Spirits Division,2003,7,4,0.0,1056.0,Off-Premise
504,2025-05-25,61,3,South Division,1004,12,6,0.0,1296.0,On-Premise
505,2025-06-11,47,3,South Division,2004,7,1,0.0,360.0,On-Premise
506,2025-04-23,142,9,Worldwide Wines,2008,6,3,3.0,488.88,On-Premise
507,2025-05-25,118,7,Fairfield County,2006,15,12,0.0,4896.0,Off-Premise
508,2024-11-11,167,11,Spirits Division,2010,5,1,5.0,296.4,On-Premise
509,2025-05-24,93,5,Fairfield County,2007,14,1,0.0,192.0,On-Premise
510,2024-01-24,27,1,North Division,1006,9,9,0.0,1152.0,Off-Premise
511,2024-04-02,10,2,North Division,2013,5,6,0.0,1656.0,Off-Premise
512,2025-02-06,58,4,South Division,2005,8,6,0.0,2520.0,On-Premise
513,2025-06-01,101,6,Fairfield County,1001,1,7,0.0,840.0,On-Premise
514,2025-04-13,88,6,Fairfield County,2011,5,1,0.0,456.0,Off-Premise
515,2024-09-03,103,5,Fairfield County,1004,12,4,0.0,864.0,On-Premise
516,2024-08-08,71,3,South Division,2010,5,1,10.0,280.8,Off-Premise
517,2025-08-20,119,7,Fairfield County,2015,4,3,5.0,649.8,Off-Premise
518,2024-12-27,174,11,Spirits Division,2008,6,18,0.0,3024.0,Off-Premise
519,2024-02-19,119,7,Fairfield County,2012,6,2,0.0,480.0,Off-Premise
520,2024-02-21,1,1,North Division,2002,5,1,3.0,232.8,On-Premise
521,2024-10-15,95,6,Fairfield County,1006,9,12,0.0,1536.0,On-Premise
522,2025-05-21,118,7,Fairfield County,2010,5,2,0.0,624.0,Off-Premise
523,2025-09-03,109,7,Fairfield County,2008,6,2,0.0,336.0,On-Premise
524,2025-10-31,96,5,Fairfield County,2002,5,15,3.0,3492.0,On-Premise
525,2025-11-19,19,2,North Division,2008,6,8,0.0,1344.0,On-Premise
526,2025-04-26,146,15,Spirits Division,2002,5,6,0.0,1440.0,On-Premise
527,2024-10-19,8,1,North Division,1002,11,2,0.0,288.0,On-Premise
528,2025-07-03,58,4,South Division,2015,4,1,0.0,228.0,On-Premise
529,2024-01-09,10,2,North Division,1006,9,2,0.0,256.0,Off-Premise
530,2024-04-20,178,15,Spirits Division,1002,11,3,0.0,432.0,Off-Premise
531,2025-03-17,137,8,Worldwide Wines,1003,1,6,5.0,752.4,On-Premise
532,2024-05-17,87,5,Fairfield County,2007,14,1,0.0,192.0,On-Premise
533,2024-09-27,177,10,Spirits Division,2010,5,11,0.0,3432.0,On-Premise
534,2025-01-09,182,15,Spirits Division,2012,6,1,5.0,228.0,Off-Premise
535,2025-02-16,124,8,Worldwide Wines,1003,1,1,10.0,118.8,Off-Premise
536,2025-01-09,50,13,South Division,2007,14,3,0.0,576.0,On-Premise
537,2024-02-16,158,11,Spirits Division,2011,5,1,3.0,442.32,Off-Premise
538,2025-02-14,69,3,South Division,1008,2,5,0.0,360.0,On-Premise
539,2024-02-22,142,9,Worldwide Wines,2005,8,9,5.0,3591.0,On-Premise
540,2025-08-06,24,2,North Division,1003,1,1,0.0,132.0,On-Premise
541,2025-07-29,112,5,Fairfield County,2006,15,15,0.0,6120.0,Off-Premise
542,2024-07-18,129,8,Worldwide Wines,1009,3,1,5.0,79.8,Off-Premise
543,2025-01-06,56,4,South Division,2005,8,5,0.0,2100.0,On-Premise
544,2025-07-20,122,8,Worldwide Wines,2003,7,1,0.0,264.0,On-Premise
545,2024-10-22,185,10,Spirits Division,1009,3,1,3.0,81.48,On-Premise
546,2024-03-16,25,2,North Division,1001,1,1,0.0,120.0,Off-Premise
547,2025-01-30,107,6,Fairfield County,2006,15,8,0.0,3264.0,Off-Premise
548,2025-05-31,75,3,South Division,2001,4,6,0.0,1800.0,Off-Premise
549,2025-04-06,10,2,North Division,2003,7,2,0.0,528.0,Off-Premise
550,2025-07-17,74,3,South Division,1002,11,28,7.0,3749.76,On-Premise
551,2024-10-13,89,7,Fairfield County,2009,4,1,0.0,288.0,Off-Premise
552,2025-09-30,29,1,North Division,2014,5,1,0.0,300.0,Off-Premise
553,2025-11-27,113,6,Fairfield County,1006,9,1,0.0,128.0,Off-Premise
554,2025-09-17,147,11,Spirits Division,2015,4,8,0.0,1824.0,On-Premise
555,2024-05-01,126,8,Worldwide Wines,2014,5,2,0.0,600.0,On-Premise
556,2024-05-11,146,15,Spirits Division,2003,7,2,3.0,512.16,On-Premise
557,2024-04-09,140,9,Worldwide Wines,1001,1,4,10.0,432.0,On-Premise
558,2025-02-07,38,1,North Division,2013,5,4,5.0,1048.8,Off-Premise
559,2025-01-17,27,1,North Division,2011,5,2,7.0,848.16,Off-Premise
560,2024-12-13,65,13,South Division,2007,14,10,0.0,1920.0,Off-Premise
561,2025-07-25,36,1,North Division,1006,9,12,0.0,1536.0,Off-Premise
562,2025-01-09,95,6,Fairfield County,2005,8,12,3.0,4888.8,On-Premise
563,2024-05-27,24,2,North Division,1007,10,3,0.0,792.0,On-Premise
564,2024-07-22,171,11,Spirits Division,2007,14,3,0.0,576.0,On-Premise
565,2025-09-08,95,6,Fairfield County,2010,5,8,0.0,2496.0,On-Premise
566,2025-06-05,14,2,North Division,2014,5,5,3.0,1455.0,On-Premise
567,2025-02-15,34,1,North Division,1002,11,2,3.0,279.36,Off-Premise
568,2025-05-27,94,5,Fairfield County,1005,13,1,10.0,140.4,Off-Premise
569,2024-02-11,26,2,North Division,1004,12,2,0.0,432.0,Off-Premise
570,2024-02-16,137,8,Worldwide Wines,2011,5,11,0.0,5016.0,On-Premise
571,2024-02-09,5,12,North Division,2013,5,5,0.0,1380.0,On-Premise
572,2024-05-20,111,7,Fairfield County,1009,3,1,0.0,84.0,On-Premise
573,2025-12-31,33,1,North Division,2015,4,1,5.0,216.6,Off-Premise
574,2024-12-07,50,13,South Division,2007,14,2,3.0,372.48,On-Premise
575,2025-04-30,141,8,Worldwide Wines,1006,9,5,0.0,640.0,Off-Premise
576,2025-06-15,33,1,North Division,2002,5,12,0.0,2880.0,Off-Premise
577,2025-04-12,10,2,North Division,2013,5,29,0.0,8004.0,Off-Premise
578,2024-06-01,46,3,South Division,2012,6,1,0.0,240.0,Off-Premise
579,2025-09-12,174,11,Spirits Division,2011,5,3,0.0,1368.0,Off-Premise
580,2025-06-11,156,10,Spirits Division,1009,3,1,0.0,84.0,Off-Premise
581,2024-05-23,164,15,Spirits Division,1005,13,2,0.0,312.0,On-Premise
582,2024-12-01,79,3,South Division,1001,1,1,0.0,120.0,On-Premise
583,2025-09-19,52,4,South Division,2012,6,1,0.0,240.0,Off-Premise
584,2024-11-22,38,1,North Division,2006,15,3,3.0,1187.28,Off-Premise
585,2024-06-15,78,4,South Division,2013,5,3,0.0,828.0,Off-Premise
586,2025-02-06,93,5,Fairfield County,2006,15,1,0.0,408.0,On-Premise
587,2025-09-23,10,2,North Division,2006,15,3,5.0,1162.8,Off-Premise
588,2024-11-02,138,8,Worldwide Wines,2011,5,9,0.0,4104.0,Off-Premise
589,2025-08-30,37,12,North Division,1007,10,1,0.0,264.0,Off-Premise
590,2024-12-10,1,1,North Division,2015,4,18,0.0,4104.0,On-Premise
591,2025-06-03,143,9,Worldwide Wines,2011,5,14,0.0,6384.0,On-Premise
592,2025-06-05,114,5,Fairfield County,2008,6,5,3.0,814.8,Off-Premise
593,2025-06-29,64,4,South Division,1003,1,3,0.0,396.0,On-Premise
594,2025-05-16,116,6,Fairfield County,2005,8,1,0.0,420.0,On-Premise
595,2025-12-26,3,1,North Division,1003,1,11,0.0,1452.0,Off-Premise
596,2025-07-30,185,10,Spirits Division,1005,13,14,0.0,2184.0,On-Premise
597,2024-11-02,135,14,Worldwide Wines,1003,1,7,0.0,924.0,On-Premise
598,2025-05-01,79,3,South Division,2012,6,3,0.0,720.0,On-Premise
599,2024-01-18,183,11,Spirits Division,1006,9,1,7.0,119.04,On-Premise
600,2025-01-12,79,3,South Division,1002,11,7,0.0,1008.0,On-Premise
601,2024-12-05,157,10,Spirits Division,1003,1,4,0.0,528.0,Off-Premise
602,2025-11-20,177,10,Spirits Division,2003,7,6,0.0,1584.0,On-Premise
603,2024-04-22,84,5,Fairfield County,2008,6,9,0.0,1512.0,Off-Premise
604,2025-03-02,159,15,Spirits Division,2005,8,1,0.0,420.0,Off-Premise
605,2025-08-20,161,15,Spirits Division,2015,4,14,3.0,3096.24,Off-Premise
606,2024-11-11,64,4,South Division,1003,1,4,3.0,512.16,On-Premise
607,2025-12-05,77,3,South Division,2006,15,28,0.0,11424.0,Off-Premise
608,2025-10-06,3,1,North Division,2011,5,1,0.0,456.0,Off-Premise
609,2024-01-28,138,8,Worldwide Wines,2007,14,3,0.0,576.0,Off-Premise
610,2025-09-03,91,6,Fairfield County,2014,5,2,3.0,582.0,On-Premise
611,2025-04-30,68,4,South Division,1009,3,22,0.0,1848.0,Off-Premise
612,2024-09-28,109,7,Fairfield County,2010,5,1,0.0,312.0,On-Premise
613,2025-11-02,152,11,Spirits Division,1004,12,6,5.0,1231.2,On-Premise
614,2025-08-15,111,7,Fairfield County,1010,2,1,0.0,88.0,On-Premise
615,2025-08-14,7,1,North Division,1009,3,17,0.0,1428.0,On-Premise
616,2024-08-21,140,9,Worldwide Wines,2004,7,1,0.0,360.0,On-Premise
617,2024-02-22,29,1,North Division,2011,5,4,0.0,1824.0,Off-Premise
618,2025-08-20,104,7,Fairfield County,1009,3,24,0.0,2016.0,Off-Premise
619,2025-05-06,71,3,South Division,1008,2,4,5.0,273.6,Off-Premise
620,2024-06-23,38,1,North Division,2009,4,14,10.0,3628.8,Off-Premise
621,2025-06-20,115,7,Fairfield County,1006,9,3,0.0,384.0,Off-Premise
622,2025-10-06,78,4,South Division,2007,14,2,3.0,372.48,Off-Premise
623,2025-09-26,69,3,South Division,2014,5,4,0.0,1200.0,On-Premise
624,2025-01-24,122,8,Worldwide Wines,2014,5,1,0.0,300.0,On-Premise
625,2024-05-31,112,5,Fairfield County,1009,3,2,0.0,168.0,Off-Premise
626,2025-11-28,99,7,Fairfield County,1004,12,3,0.0,648.0,On-Premise
627,2024-09-05,76,3,South Division,2006,15,6,5.0,2325.6,On-Premise
628,2024-02-02,34,1,North Division,2004,7,4,5.0,1368.0,Off-Premise
629,2025-08-09,30,12,North Division,2003,7,2,0.0,528.0,Off-Premise
630,2025-12-18,33,1,North Division,1007,10,9,0.0,2376.0,Off-Premise
631,2024-04-22,114,5,Fairfield County,2012,6,9,0.0,2160.0,Off-Premise
632,2024-07-14,20,12,North Division,2007,14,7,0.0,1344.0,On-Premise
633,2024-01-20,73,13,South Division,1010,2,3,0.0,264.0,Off-Premise
634,2025-03-27,31,12,North Division,2010,5,1,0.0,312.0,Off-Premise
635,2024-11-17,139,14,Worldwide Wines,2002,5,17,0.0,4080.0,On-Premise
636,2025-03-04,147,11,Spirits Division,2008,6,15,0.0,2520.0,On-Premise
637,2024-06-04,74,3,South Division,1009,3,1,0.0,84.0,On-Premise
638,2025-02-26,22,1,North Division,2014,5,1,5.0,285.0,On-Premise
639,2025-12-08,70,13,South Division,2002,5,3,5.0,684.0,On-Premise
640,2024-07-27,81,7,Fairfield County,1005,13,3,0.0,468.0,On-Premise
641,2025-02-24,155,10,Spirits Division,2008,6,5,0.0,840.0,On-Premise
642,2025-05-28,8,1,North Division,2014,5,2,0.0,600.0,On-Premise
643,2025-09-18,121,14,Worldwide Wines,1006,9,9,0.0,1152.0,On-Premise
644,2025-04-27,33,1,North Division,1004,12,4,0.0,864.0,Off-Premise
645,2024-03-04,33,1,North Division,1008,2,4,5.0,273.6,Off-Premise
646,2025-12-23,92,5,Fairfield County,2013,5,4,0.0,1104.0,Off-Premise
647,2024-05-21,87,5,Fairfield County,1002,11,1,0.0,144.0,On-Premise
648,2025-06-15,111,7,Fairfield County,1003,1,1,0.0,132.0,On-Premise
649,2024-07-31,181,15,Spirits Division,1004,12,8,3.0,1676.16,On-Premise
650,2025-07-28,94,5,Fairfield County,1005,13,1,0.0,156.0,Off-Premise
651,2024-11-28,100,6,Fairfield County,2004,7,1,0.0,360.0,On-Premise
652,2025-11-09,159,15,Spirits Division,1009,3,15,0.0,1260.0,Off-Premise
653,2025-05-04,160,10,Spirits Division,1002,11,2,0.0,288.0,On-Premise
654,2025-06-22,163,15,Spirits Division,2008,6,8,0.0,1344.0,On-Premise
655,2025-01-20,101,6,Fairfield County,2005,8,4,5.0,1596.0,On-Premise
656,2024-11-17,128,8,Worldwide Wines,2002,5,1,0.0,240.0,Off-Premise
657,2024-06-26,87,5,Fairfield County,1005,13,7,0.0,1092.0,On-Premise
658,2025-04-15,94,5,Fairfield County,2008,6,1,7.0,156.24,Off-Premise
659,2025-06-29,120,7,Fairfield County,1010,2,7,3.0,597.52,On-Premise
660,2024-12-16,29,1,North Division,2014,5,19,5.0,5415.0,Off-Premise
661,2025-07-13,181,15,Spirits Division,1010,2,12,0.0,1056.0,On-Premise
662,2024-12-28,46,3,South Division,2002,5,1,3.0,232.8,Off-Premise
